Genome,Source,qseqid,sseqid,pident,length,qlen,qstart,qend,sstart,send,evalue,bitscore,Original_tool_output_reference,Strand
GCA_029011745.1,Reproductive,VFG045472|AAM75249|cylL|cytolysin_operon_context,CP118085.1,86.905,84,207,15,98,1316469,1316552,9.17e-23,103,analysis/virulence_adherence/blast_72/GCA_029011745.1.tsv,+
GCA_029011745.1,Reproductive,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP118085.1,99.479,192,192,1,192,1316419,1316610,5.3e-95,343,analysis/virulence_adherence/blast_72/GCA_029011745.1.tsv,+
GCA_029011745.1,Reproductive,VFG045473|AAM75250|cylS|cytolysin_operon_context,CP118085.1,88.095,84,192,51,134,1316193,1316276,1.98e-24,107,analysis/virulence_adherence/blast_72/GCA_029011745.1.tsv,+
GCA_029011745.1,Reproductive,VFG045474|AAM75251|cylM|cytolysin_operon_context,CP118085.1,98.793,2982,2982,1,2982,1316671,1319652,0.0,5216,analysis/virulence_adherence/blast_72/GCA_029011745.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175100.1,96.605,3918,3918,1,3918,24321,20404,0.0,6467,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,-
GCA_050469755.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175101.1,94.469,3923,3918,2,3918,2491355,2495247,0.0,6107,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175101.1,99.892,927,927,1,927,940831,941757,0.0,1668,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175101.1,68.237,828,927,81,890,2573034,2573843,5.21e-72,269,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175101.1,99.852,2025,2025,1,2025,52017,54041,0.0,3639,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175101.1,90.964,498,2025,1084,1581,53241,53738,0.0,696,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175101.1,89.96,498,2025,1225,1722,53100,53597,0.0,673,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175101.1,89.916,357,2025,1366,1722,53100,53456,2.89e-136,482,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175101.1,89.636,357,2025,1084,1440,53382,53738,1.23e-134,478,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175101.1,89.815,216,2025,1084,1299,53523,53738,1.01e-78,291,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175101.1,88.889,216,2025,1507,1722,53100,53315,5.24e-76,282,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175100.1,90.31,3870,3918,1,3855,24321,20473,0.0,5268,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,-
GCA_050469755.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175101.1,89.105,3864,3918,2,3855,2491355,2495178,0.0,5071,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175100.1,96.017,3917,3918,2,3918,24320,20404,0.0,6361,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,-
GCA_050469755.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175101.1,94.67,3921,3918,1,3918,2491354,2495247,0.0,6143,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175100.1,96.072,2291,3891,1603,3891,22692,20404,0.0,3721,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,-
GCA_050469755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175100.1,93.622,831,3891,1,829,24321,23493,0.0,1255,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,-
GCA_050469755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175101.1,95.984,2291,3891,1603,3891,2492959,2495247,0.0,3712,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175101.1,86.194,833,3891,2,829,2491355,2492158,0.0,993,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175101.1,100.0,1533,1533,1,1533,707366,705834,0.0,2765,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,-
GCA_050469755.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175101.1,100.0,855,855,1,855,705785,704931,0.0,1543,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,-
GCA_050469755.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175101.1,99.942,3465,3465,1,3465,41209,44673,0.0,6240,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175101.1,100.0,1431,1431,1,1431,44677,46107,0.0,2581,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050469755.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175101.1,99.682,1884,1878,1,1878,46104,47987,0.0,3372,analysis/virulence_adherence/blast_72/GCA_050469755.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175093.1,99.569,927,927,1,927,861641,862567,0.0,1654,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175093.1,68.237,828,927,81,890,2470268,2471077,5.07e-72,269,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175093.1,96.938,2025,2025,1,2025,54002,56026,0.0,3373,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175093.1,91.841,478,2025,1104,1581,55246,55723,0.0,687,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175093.1,90.361,498,2025,1225,1722,55085,55582,0.0,682,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175093.1,89.636,357,2025,1366,1722,55085,55441,1.2e-134,478,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175093.1,88.235,357,2025,1084,1440,55367,55723,3.91e-128,455,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175093.1,87.963,216,2025,1507,1722,55085,55300,2.6400000000000003e-73,273,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175093.1,87.5,216,2025,1084,1299,55508,55723,1.12e-71,269,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175093.1,99.509,3465,3465,1,3465,40990,44454,0.0,6173,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175093.1,99.371,1431,1431,1,1431,44458,45888,0.0,2541,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050471105.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175093.1,99.045,1884,1878,1,1878,45885,47768,0.0,3318,analysis/virulence_adherence/blast_72/GCA_050471105.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175062.1,94.469,3923,3918,2,3918,433241,437133,0.0,6107,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175062.1,99.892,927,927,1,927,2294418,2295344,0.0,1668,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175062.1,68.237,828,927,81,890,527323,528132,5.340000000000001e-72,269,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175062.1,99.852,2025,2025,1,2025,1354392,1356416,0.0,3639,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175062.1,90.964,498,2025,1084,1581,1355616,1356113,0.0,696,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175062.1,89.96,498,2025,1225,1722,1355475,1355972,0.0,673,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175062.1,89.916,357,2025,1366,1722,1355475,1355831,2.96e-136,482,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175062.1,89.636,357,2025,1084,1440,1355757,1356113,1.26e-134,478,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175062.1,89.815,216,2025,1084,1299,1355898,1356113,1.04e-78,291,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175062.1,88.889,216,2025,1507,1722,1355475,1355690,5.37e-76,282,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002171|WP_011109430|EF0149|aggregation_substance_context,CP175062.1,89.105,3864,3918,2,3855,433241,437064,0.0,5071,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002172|WP_010710127|EF0485|aggregation_substance_context,CP175062.1,94.67,3921,3918,1,3918,433240,437133,0.0,6143,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175062.1,95.984,2291,3891,1603,3891,434845,437133,0.0,3712,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,CP175062.1,86.194,833,3891,2,829,433241,434044,0.0,993,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175062.1,100.0,1533,1533,1,1533,2058891,2057359,0.0,2765,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,-
GCA_050472745.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175062.1,100.0,855,855,1,855,2057310,2056456,0.0,1543,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,-
GCA_050472745.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175062.1,99.913,3465,3465,1,3465,1343584,1347048,0.0,6236,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175062.1,100.0,1431,1431,1,1431,1347052,1348482,0.0,2581,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472745.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175062.1,99.682,1884,1878,1,1878,1348479,1350362,0.0,3372,analysis/virulence_adherence/blast_72/GCA_050472745.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175060.1,99.784,927,927,1,927,1722909,1723835,0.0,1663,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,96.741,2025,2025,1,2025,880130,882154,0.0,3355,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,91.566,498,2025,1084,1581,881354,881851,0.0,710,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,91.165,498,2025,1225,1722,881213,881710,0.0,700,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,93.838,357,2025,1084,1440,881495,881851,2.59e-155,545,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,91.317,357,2025,1366,1722,881213,881569,7.92e-143,505,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,92.13,216,2025,1084,1299,881636,881851,2.7700000000000003e-85,314,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,86.574,216,2025,1507,1722,881213,881428,5.36e-69,260,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175060.1,89.333,75,2025,1084,1158,881777,881851,3.17e-21,100,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175060.1,98.956,1533,1533,1,1533,1556895,1555363,0.0,2693,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,-
GCA_050472755.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175060.1,99.649,855,855,1,855,1555314,1554460,0.0,1529,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,-
GCA_050472755.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175060.1,99.134,3465,3465,1,3465,866189,869653,0.0,6114,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175060.1,99.371,1431,1431,1,1431,869657,871087,0.0,2541,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050472755.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175060.1,98.938,1884,1878,1,1878,871084,872967,0.0,3309,analysis/virulence_adherence/blast_72/GCA_050472755.1.tsv,+
GCA_050473345.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175058.1,99.676,927,927,1,927,1220008,1219082,0.0,1659,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175058.1,97.153,1440,2025,1,1440,2047308,2045869,0.0,2413,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175058.1,95.758,660,2025,1366,2025,2046225,2045566,0.0,1065,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175058.1,92.717,357,2025,1225,1581,2046225,2045869,6.96e-150,527,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175058.1,91.667,216,2025,1084,1299,2046084,2045869,3.39e-84,309,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175058.1,90.278,216,2025,1507,1722,2046225,2046010,7.46e-80,296,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175058.1,90.789,76,2025,1647,1722,2046226,2046151,7.48e-23,106,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175058.1,89.333,75,2025,1084,1158,2045943,2045869,3.1800000000000004e-21,100,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175058.1,98.826,1533,1533,1,1533,1380189,1381721,0.0,2684,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,+
GCA_050473345.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175058.1,98.83,855,855,1,855,1381770,1382624,0.0,1498,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,+
GCA_050473345.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175058.1,99.942,3465,3465,1,3465,2058115,2054651,0.0,6240,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175058.1,99.161,1431,1431,1,1431,2054647,2053217,0.0,2527,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473345.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175058.1,99.045,1884,1878,1,1878,2053220,2051337,0.0,3318,analysis/virulence_adherence/blast_72/GCA_050473345.1.tsv,-
GCA_050473355.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175057.1,99.676,927,927,1,927,1747042,1747968,0.0,1659,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175057.1,68.237,828,927,81,890,415002,415811,4.76e-72,269,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,96.837,1581,2025,1,1581,919619,921199,0.0,2626,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,95.381,801,2025,1225,2025,920702,921502,0.0,1278,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,92.157,357,2025,1366,1722,920702,921058,3.67e-147,518,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,91.877,357,2025,1084,1440,920843,921199,1.56e-145,514,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,91.204,216,2025,1084,1299,920984,921199,1.46e-82,305,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,90.278,216,2025,1507,1722,920702,920917,7.58e-80,296,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,90.789,76,2025,1647,1722,920701,920776,7.599999999999999e-23,106,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175057.1,89.333,75,2025,1084,1158,921125,921199,3.23e-21,100,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG002174|WP_002369251|gelE|gelE,CP175057.1,98.867,971,1533,563,1533,1586293,1585323,0.0,1702,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,-
GCA_050473355.1,Bacteraemia,VFG002191|WP_002369252|sprE|sprE,CP175057.1,98.713,855,855,1,855,1585274,1584420,0.0,1493,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,-
GCA_050473355.1,Bacteraemia,VFG042976|WP_154081516|ebpA|ebpA,CP175057.1,99.913,3465,3465,1,3465,908812,912276,0.0,6236,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG042977|WP_002379309|ebpB|ebpB,CP175057.1,99.022,1431,1431,1,1431,912280,913710,0.0,2518,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473355.1,Bacteraemia,VFG042978|WP_011109477|ebpC|ebpC,CP175057.1,98.992,1884,1878,1,1878,913707,915590,0.0,3314,analysis/virulence_adherence/blast_72/GCA_050473355.1.tsv,+
GCA_050473905.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175055.1,94.857,3928,3918,1,3918,1381,5307,0.0,6170,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,+
GCA_050473905.1,Bacteraemia,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,CP175056.1,94.469,3923,3918,2,3918,392282,396174,0.0,6107,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,+
GCA_050473905.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175056.1,99.892,927,927,1,927,934848,933922,0.0,1668,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
GCA_050473905.1,Bacteraemia,VFG002165|WP_002356954|efaA|efaA,CP175056.1,68.237,828,927,81,890,483564,484373,5.36e-72,269,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,+
GCA_050473905.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175056.1,99.802,2025,2025,1,2025,1864212,1862188,0.0,3635,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
GCA_050473905.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175056.1,90.763,498,2025,1084,1581,1862988,1862491,0.0,691,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
GCA_050473905.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175056.1,89.759,498,2025,1225,1722,1863129,1862632,0.0,669,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
GCA_050473905.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175056.1,89.916,357,2025,1366,1722,1863129,1862773,2.97e-136,482,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
GCA_050473905.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175056.1,89.356,357,2025,1084,1440,1862847,1862491,1.5400000000000001e-133,473,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
GCA_050473905.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175056.1,89.815,216,2025,1084,1299,1862706,1862491,1.04e-78,291,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
GCA_050473905.1,Bacteraemia,VFG002166|WP_010714416|ace|ace,CP175056.1,88.889,216,2025,1507,1722,1863129,1862914,5.39e-76,282,analysis/virulence_adherence/blast_72/GCA_050473905.1.tsv,-
