Genome,Query_ID,Target_gene,Database_gene_symbol,Reference_accession,Reference_name,Mapping_status,Contig_ID,Locus_number_on_contig,Start,Stop,Strand,Identity,Coverage,HSP_count,Best_bitscore,Distinct_target_locus_number_on_contig,Distinct_target_locus_ID
GCA_050472745.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175062.1,1,433241,437064,+,89.105,98.36651352730985,1,5071.0,1,CP175062.1|+|1
GCA_050472745.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175062.1,1,433240,437133,+,94.67,100.0,1,6143.0,1,CP175062.1|+|1
GCA_050472745.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175062.1,1,433241,437133,+,93.37354225352112,80.10794140323824,2,3712.0,1,CP175062.1|+|1
GCA_050472745.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175062.1,1,2057359,2058891,-,100.0,100.0,1,2765.0,1,CP175062.1|-|1
GCA_050472745.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175062.1,1,2056456,2057310,-,100.0,100.0,1,1543.0,1,CP175062.1|-|1
GCA_050472745.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175062.1,1,1343584,1347048,+,99.913,100.0,1,6236.0,1,CP175062.1|+|1
GCA_050472745.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175062.1,1,1347052,1348482,+,100.0,100.0,1,2581.0,1,CP175062.1|+|1
GCA_050472745.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175062.1,1,1348479,1350362,+,99.682,100.0,1,3372.0,1,CP175062.1|+|1
GCA_050472755.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175060.1,1,1722909,1723835,+,99.784,100.0,1,1663.0,1,CP175060.1|+|1
GCA_050472755.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175060.1,1,880130,882154,+,93.89461032531824,100.0,8,3355.0,1,CP175060.1|+|1
GCA_050472755.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175060.1,1,1555363,1556895,-,98.956,100.0,1,2693.0,1,CP175060.1|-|1
GCA_050472755.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175060.1,1,1554460,1555314,-,99.649,100.0,1,1529.0,1,CP175060.1|-|1
GCA_050472755.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175060.1,1,866189,869653,+,99.134,100.0,1,6114.0,1,CP175060.1|+|1
GCA_050472755.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175060.1,1,869657,871087,+,99.371,100.0,1,2541.0,1,CP175060.1|+|1
GCA_050472755.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175060.1,1,871084,872967,+,98.938,100.0,1,3309.0,1,CP175060.1|+|1
GCA_050473345.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175058.1,1,1219082,1220008,-,99.676,100.0,1,1659.0,1,CP175058.1|-|1
GCA_050473345.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175058.1,1,2045566,2047308,-,95.0988907894737,100.0,7,2413.0,1,CP175058.1|-|1
GCA_050473345.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175058.1,1,1380189,1381721,+,98.82600000000001,100.0,1,2684.0,1,CP175058.1|+|1
GCA_050473345.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175058.1,1,1381770,1382624,+,98.83,100.0,1,1498.0,1,CP175058.1|+|1
GCA_050473345.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175058.1,1,2054651,2058115,-,99.942,100.0,1,6240.0,1,CP175058.1|-|1
GCA_050473345.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175058.1,1,2053217,2054647,-,99.161,100.0,1,2527.0,1,CP175058.1|-|1
GCA_050473345.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175058.1,1,2051337,2053220,-,99.045,100.0,1,3318.0,1,CP175058.1|-|1
GCA_050473355.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175057.1,1,415002,415811,+,68.237,87.37864077669903,1,269.0,1,CP175057.1|+|1
GCA_050473355.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175057.1,2,1747042,1747968,+,99.676,100.0,1,1659.0,2,CP175057.1|+|2
GCA_050473355.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175057.1,1,919619,921502,+,94.59083093231857,100.0,8,2626.0,1,CP175057.1|+|1
GCA_050473355.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175057.1,1,1585323,1586293,-,98.867,63.33985649054142,1,1702.0,1,CP175057.1|-|1
GCA_050473355.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175057.1,1,1584420,1585274,-,98.713,100.0,1,1493.0,1,CP175057.1|-|1
GCA_050473355.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175057.1,1,908812,912276,+,99.913,100.0,1,6236.0,1,CP175057.1|+|1
GCA_050473355.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175057.1,1,912280,913710,+,99.02200000000002,100.0,1,2518.0,1,CP175057.1|+|1
GCA_050473355.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175057.1,1,913707,915590,+,98.992,100.0,1,3314.0,1,CP175057.1|+|1
GCA_050473905.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175055.1,1,1381,5307,+,94.857,100.0,1,6170.0,1,CP175055.1|+|1
GCA_050473905.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175056.1,1,392282,396174,+,94.469,99.97447677386421,1,6107.0,1,CP175056.1|+|1
GCA_050473905.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175056.1,1,483564,484373,+,68.237,87.37864077669903,1,269.0,1,CP175056.1|+|1
GCA_050473905.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175056.1,1,933922,934848,-,99.892,100.0,1,1668.0,1,CP175056.1|-|1
GCA_050473905.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175056.1,1,1862188,1864212,-,94.69622606191504,100.0,7,3635.0,1,CP175056.1|-|1
GCA_050473905.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175055.1,1,1381,5238,+,89.235,98.39203675344564,1,5094.0,1,CP175055.1|+|1
GCA_050473905.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175056.1,1,392282,396105,+,89.105,98.36651352730985,1,5071.0,1,CP175056.1|+|1
GCA_050473905.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175055.1,1,1382,5307,+,95.289,99.97447677386421,1,6245.0,1,CP175055.1|+|1
GCA_050473905.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175056.1,1,392281,396174,+,94.67,100.0,1,6143.0,1,CP175056.1|+|1
GCA_050473905.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175055.1,1,1381,5307,+,94.3113716871364,79.23413004369057,2,3660.0,1,CP175055.1|+|1
GCA_050473905.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175056.1,1,392282,396174,+,93.37354225352112,80.10794140323824,2,3712.0,1,CP175056.1|+|1
GCA_050473905.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175056.1,1,1158360,1159892,+,100.0,100.0,1,2765.0,1,CP175056.1|+|1
GCA_050473905.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175056.1,1,1159941,1160795,+,100.0,100.0,1,1543.0,1,CP175056.1|+|1
GCA_050473905.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175056.1,1,1871556,1875020,-,99.942,100.0,1,6240.0,1,CP175056.1|-|1
GCA_050473905.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175056.1,1,1870122,1871552,-,100.0,100.0,1,2581.0,1,CP175056.1|-|1
GCA_050473905.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175056.1,1,1868242,1870125,-,99.682,100.0,1,3372.0,1,CP175056.1|-|1
GCA_050474485.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175046.1,1,1803256,1804182,+,99.569,100.0,1,1654.0,1,CP175046.1|+|1
GCA_050474485.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175046.1,1,955267,957432,+,93.48740324594256,100.0,8,2849.0,1,CP175046.1|+|1
GCA_050474485.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175046.1,1,1606538,1608070,-,98.62999999999998,100.0,1,2671.0,1,CP175046.1|-|1
GCA_050474485.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175046.1,1,1605635,1606489,-,99.18100000000001,100.0,1,1511.0,1,CP175046.1|-|1
GCA_050474485.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175046.1,1,942255,945719,+,99.365,100.0,1,6150.0,1,CP175046.1|+|1
GCA_050474485.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175046.1,1,945723,947153,+,99.301,100.0,1,2536.0,1,CP175046.1|+|1
GCA_050474485.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175046.1,1,947150,949033,+,99.045,100.0,1,3318.0,1,CP175046.1|+|1
GCA_050474495.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175043.1,1,18994,22910,+,89.746,100.0,1,5267.0,1,CP175043.1|+|1
GCA_050474495.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175045.1,1,2259767,2263659,-,93.981,99.97447677386421,1,6014.0,1,CP175045.1|-|1
GCA_050474495.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175045.1,1,2793540,2794324,+,68.493,84.68176914778857,1,269.0,1,CP175045.1|+|1
GCA_050474495.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175045.1,1,710891,711817,-,99.892,100.0,1,1668.0,1,CP175045.1|-|1
GCA_050474495.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175045.1,2,2196663,2197472,-,68.237,87.37864077669903,1,269.0,2,CP175045.1|-|2
GCA_050474495.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175045.1,1,1601231,1603255,-,94.81632541396688,100.0,7,3653.0,1,CP175045.1|-|1
GCA_050474495.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175043.1,1,18994,22892,+,95.159,99.5405819295559,1,6179.0,1,CP175043.1|+|1
GCA_050474495.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175045.1,1,2259836,2263659,-,87.59,98.36651352730985,1,4806.0,1,CP175045.1|-|1
GCA_050474495.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175043.1,1,18995,22832,+,89.772,97.8305257784584,1,5156.0,1,CP175043.1|+|1
GCA_050474495.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175045.1,1,2259767,2263660,-,93.728,100.0,1,5971.0,1,CP175045.1|-|1
GCA_050474495.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175043.1,1,18994,22832,+,94.93828138528139,77.07530197892572,2,3510.0,1,CP175043.1|+|1
GCA_050474495.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175045.1,1,2259767,2263659,-,91.9973056978233,80.10794140323824,2,3523.0,1,CP175045.1|-|1
GCA_050474495.1,VFG002174|WP_002369251|gelE|gelE,gelE,gelE,WP_002369251,coccolysin,approved_primary,CP175045.1,1,903328,904860,+,100.0,100.0,1,2765.0,1,CP175045.1|+|1
GCA_050474495.1,VFG002175|AAM75248|cylR1|cytolysin_operon_context,cytolysin_operon_context,cylR1,AAM75248,cytolysin regulator R1,context_only,CP175044.1,1,36793,37077,-,100.0,100.0,1,515.0,2,CP175044.1|-|2
GCA_050474495.1,VFG002176|AAM75252|cylB|cytolysin_operon_context,cytolysin_operon_context,cylB,AAM75252,ABC-type transporter,context_only,CP175044.1,1,40681,42825,+,99.767,100.0,1,3846.0,3,CP175044.1|+|3
GCA_050474495.1,VFG002177|AAM75253|cylA|cylA,cylA,cylA,AAM75253,cytolysin activator,approved_primary,CP175044.1,1,42822,44060,+,99.839,100.0,1,2226.0,1,CP175044.1|+|1
GCA_050474495.1,VFG002178|AAM75254|cylI|cytolysin_operon_context,cytolysin_operon_context,cylI,AAM75254,cytolysin immunity protein,context_only,CP175044.1,1,44061,45044,+,97.256,100.0,1,1654.0,4,CP175044.1|+|4
GCA_050474495.1,VFG002179|AAD09858|esp|esp,esp,esp,AAD09858,Enterococcal surface protein; Esp,approved_primary,CP175045.1,1,2815988,2820628,+,87.87061730195097,82.37282106012096,15,2784.0,1,CP175045.1|+|1
GCA_050474495.1,VFG002191|WP_002369252|sprE|sprE,sprE,sprE,WP_002369252,"serine proteinase, V8 family",approved_primary,CP175045.1,1,904909,905763,+,100.0,100.0,1,1543.0,1,CP175045.1|+|1
GCA_050474495.1,VFG042976|WP_154081516|ebpA|ebpA,ebpA,ebpA,WP_154081516,endocarditis and biofilm-associated pilus tip protein EbpA,approved_primary,CP175045.1,1,1610599,1614063,-,99.942,100.0,1,6240.0,1,CP175045.1|-|1
GCA_050474495.1,VFG042977|WP_002379309|ebpB|ebpB,ebpB,ebpB,WP_002379309,endocarditis and biofilm-associated pilus minor subunit EbpB,approved_primary,CP175045.1,1,1609165,1610595,-,100.0,100.0,1,2581.0,1,CP175045.1|-|1
GCA_050474495.1,VFG042978|WP_011109477|ebpC|ebpC,ebpC,ebpC,WP_011109477,endocarditis and biofilm-associated pilus major subunit EbpC,approved_primary,CP175045.1,1,1607285,1609168,-,99.682,100.0,1,3372.0,1,CP175045.1|-|1
GCA_050474495.1,VFG045470|AAM75247|cylR2|cytolysin_operon_context,cytolysin_operon_context,cylR2,AAM75247,cytolysin regulator R2,context_only,CP175044.1,1,36592,36792,-,100.0,100.0,1,363.0,1,CP175044.1|-|1
GCA_050474495.1,VFG045472|AAM75249|cylL|cytolysin_operon_context,cytolysin_operon_context,cylL,AAM75249,CylL; cytolysin subunit,context_only,CP175044.1,1,37196,37569,+,96.56350515463917,100.0,2,374.0,1,CP175044.1|+|1
GCA_050474495.1,VFG045473|AAM75250|cylS|cytolysin_operon_context,cytolysin_operon_context,cylS,AAM75250,CylS; cytolysin subunit,context_only,CP175044.1,1,37210,37627,+,96.37673913043479,100.0,2,347.0,1,CP175044.1|+|1
GCA_050474495.1,VFG045474|AAM75251|cylM|cytolysin_operon_context,cytolysin_operon_context,cylM,AAM75251,CylM; cytolysin subunit modifier,context_only,CP175044.1,1,37688,40669,+,99.698,100.0,1,5338.0,2,CP175044.1|+|2
GCA_050475565.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175028.1,1,22201,26091,+,92.66512043561819,79.58141909137315,2,3451.0,1,CP175028.1|+|1
GCA_050475565.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175029.1,1,3912,7802,+,94.01062363869315,79.58141909137315,2,3554.0,1,CP175029.1|+|1
GCA_050475565.1,VFG002164|WP_002395058|prgB/asc10|aggregation_substance_context,aggregation_substance_context,prgB/asc10,WP_002395058,aggregation substance PrgB/Asc10,review_required_context,CP175030.1,1,2739666,2743581,-,94.032,99.97447677386421,1,6002.0,1,CP175030.1|-|1
GCA_050475565.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175030.1,1,1157634,1158560,-,99.569,100.0,1,1654.0,1,CP175030.1|-|1
GCA_050475565.1,VFG002165|WP_002356954|efaA|efaA,efaA,efaA,WP_002356954,endocarditis specific antigen,approved_primary,CP175030.1,2,2558450,2559234,-,68.244,84.68176914778857,1,260.0,2,CP175030.1|-|2
GCA_050475565.1,VFG002166|WP_010714416|ace|ace,ace,ace,WP_010714416,collagen adhesin protein,approved_primary,CP175030.1,1,1977931,1979955,-,93.92847516198704,100.0,7,3405.0,1,CP175030.1|-|1
GCA_050475565.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175028.1,1,22201,26022,+,92.20577611940298,76.92700357325165,2,3296.0,1,CP175028.1|+|1
GCA_050475565.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175029.1,1,3912,7733,+,93.3645799601858,76.92700357325165,2,3454.0,1,CP175029.1|+|1
GCA_050475565.1,VFG002171|WP_011109430|EF0149|aggregation_substance_context,aggregation_substance_context,EF0149,WP_011109430,aggregation substance,review_required_context,CP175030.1,1,2739735,2743581,-,88.8,98.36651352730985,1,4990.0,1,CP175030.1|-|1
GCA_050475565.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175028.1,1,22202,26091,+,92.27842358218518,79.55589586523736,2,3360.0,1,CP175028.1|+|1
GCA_050475565.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175029.1,1,3913,7802,+,93.87991316885615,79.55589586523736,2,3595.0,1,CP175029.1|+|1
GCA_050475565.1,VFG002172|WP_010710127|EF0485|aggregation_substance_context,aggregation_substance_context,EF0485,WP_010710127,aggregation substance,review_required_context,CP175030.1,1,2739666,2743582,-,95.203,100.0,1,6210.0,1,CP175030.1|-|1
GCA_050475565.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175028.1,1,22201,26091,+,95.631,100.0,1,6251.0,1,CP175028.1|+|1
GCA_050475565.1,VFG002173|WP_010785625|asa1|asa1_or_validated_equivalent,asa1_or_validated_equivalent,asa1,WP_010785625,aggregation substance Asa1,approved_primary,CP175029.1,1,3912,7802,+,99.126,100.0,1,6864.0,1,CP175029.1|+|1
