Genome,Source,Target_gene,Detection_status,Status_reason,Database_gene_symbol,Reference_accession,Contig_ID,Start,Stop,Strand,Identity,Coverage,Candidate_locus_count,Original_detection_status,Accepted_locus_count,Resolution_policy
GCA_050474485.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175046.1,1606538.0,1608070.0,-,98.62999999999998,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474485.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175046.1,1605635.0,1606489.0,-,99.181,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175045.1,1601231.0,1603255.0,-,94.81632541396688,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0149,WP_011109430,CP175043.1,18994,22892,+,95.159,99.5405819295559,2,accepted_present,2,approved_broad_aggregation_substance_family_rule
GCA_050474495.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175045.1,2259767,2263659,-,91.9973056978233,80.10794140323824,2,accepted_present,0,approved_competitive_best_reference_rule
GCA_050474495.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175044.1,42822.0,44060.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175045.1,1610599.0,1614063.0,-,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175045.1,1609165.0,1610595.0,-,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175045.1,1607285.0,1609168.0,-,99.682,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175045.1,710891.0,711817.0,-,99.892,100.0,3,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175045.1,2815988.0,2820628.0,+,87.87061730195097,82.37282106012096,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175045.1,903328.0,904860.0,+,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050474495.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175045.1,904909.0,905763.0,+,100.0,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175030.1,1977931.0,1979955.0,-,93.92847516198704,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,asa1,WP_010785625,CP175029.1,3912,7802,+,99.126,100.0,3,ambiguous_multiple_hit,3,approved_broad_aggregation_substance_family_rule
GCA_050475565.1,Bacteraemia,asa1_specific,accepted_present,Explicit asa1 reference is the competitive best match at at least one accepted locus,asa1,WP_010785625,CP175029.1,3912,7802,+,99.126,100.0,3,ambiguous_multiple_hit,2,approved_competitive_best_reference_rule
GCA_050475565.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175030.1,2636008.0,2637246.0,-,98.87,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175030.1,1990492.0,1993956.0,-,99.134,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175030.1,1989058.0,1990488.0,-,99.092,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175030.1,1987178.0,1989061.0,-,98.938,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175030.1,1157634.0,1158560.0,-,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175030.1,2610075.0,2615969.0,-,96.6128376523253,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175030.1,1327326.0,1328858.0,+,98.956,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475565.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175030.1,1328907.0,1329761.0,+,98.246,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175027.1,1072712.0,1074595.0,+,93.99111649659864,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,EF0149,WP_011109430,CP175027.1,134848,138765,+,99.974,100.0,4,ambiguous_multiple_hit,4,approved_broad_aggregation_substance_family_rule
GCA_050475575.1,Bacteraemia,asa1_specific,review_required,Accepted-threshold asa1 query match is better supported by a related aggregation-substance reference,asa1,WP_010785625,CP175024.1,640,4557,+,94.84304228058936,80.13364173734259,4,ambiguous_multiple_hit,0,approved_competitive_best_reference_rule
GCA_050475575.1,Bacteraemia,cylA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,cylA,AAM75253,CP175027.1,441965.0,443203.0,+,99.839,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175027.1,1022265.0,1025729.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175027.1,1025733.0,1027163.0,+,99.441,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175027.1,1027160.0,1029043.0,+,99.363,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175027.1,1951945.0,1952871.0,+,99.461,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP175027.1,448851.0,454472.0,+,96.83420225532797,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175027.1,1740847.0,1742379.0,-,98.89100000000002,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050475575.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175027.1,1739944.0,1740798.0,-,98.48,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050476085.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP175020.1,1039861.0,1041603.0,+,95.0987605263158,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050476085.1,Bacteraemia,aggregation_substance_family_detected,not_detected,No retained aggregation-substance-family candidate,,,,,,,,,0,not_detected,0,approved_broad_aggregation_substance_family_rule
GCA_050476085.1,Bacteraemia,asa1_specific,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,approved_competitive_best_reference_rule
GCA_050476085.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050476085.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP175020.1,1029054.0,1032518.0,+,99.942,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050476085.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP175020.1,1032522.0,1033952.0,+,99.161,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050476085.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP175020.1,1033949.0,1035832.0,+,98.992,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050476085.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP175020.1,1981498.0,1982424.0,+,99.676,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050476085.1,Bacteraemia,esp,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050476085.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP175020.1,1750137.0,1751669.0,-,98.826,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050476085.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP175020.1,1749234.0,1750088.0,-,98.596,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP174930.1,54002.0,56026.0,+,93.2238198697854,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,asa1,WP_010785625,CP174929.1,41089,44979,+,99.1,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050480515.1,Bacteraemia,asa1_specific,accepted_present,Explicit asa1 reference is the competitive best match at at least one accepted locus,asa1,WP_010785625,CP174929.1,41089,44979,+,99.1,100.0,1,accepted_present,1,approved_competitive_best_reference_rule
GCA_050480515.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050480515.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP174930.1,40990.0,44454.0,+,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP174930.1,44458.0,45888.0,+,99.371,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP174930.1,45885.0,47768.0,+,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP174930.1,897237.0,898163.0,+,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP174930.1,2435190.0,2440313.0,+,96.06919027736356,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP174930.1,718099.0,719631.0,-,98.761,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050480515.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP174930.1,717196.0,718050.0,-,98.83,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP174928.1,1892085.0,1894109.0,-,93.2238198697854,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,aggregation_substance_family_detected,accepted_present,At least one accepted aggregation-substance-family locus detected,asa1,WP_010785625,CP174926.1,41089,44979,+,99.1,100.0,1,accepted_present,1,approved_broad_aggregation_substance_family_rule
GCA_050481105.1,Bacteraemia,asa1_specific,accepted_present,Explicit asa1 reference is the competitive best match at at least one accepted locus,asa1,WP_010785625,CP174926.1,41089,44979,+,99.1,100.0,1,accepted_present,1,approved_competitive_best_reference_rule
GCA_050481105.1,Bacteraemia,cylA,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,unchanged_B3_status
GCA_050481105.1,Bacteraemia,ebpA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpA,WP_154081516,CP174928.1,1903657.0,1907121.0,-,99.509,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,ebpB,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpB,WP_002379309,CP174928.1,1902223.0,1903653.0,-,99.371,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,ebpC,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ebpC,WP_011109477,CP174928.1,1900343.0,1902226.0,-,99.045,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,efaA,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,efaA,WP_002356954,CP174928.1,1049948.0,1050874.0,-,99.569,100.0,2,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,esp,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,esp,AAD09858,CP174928.1,2481924.0,2487047.0,-,96.06919027736356,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,gelE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,gelE,WP_002369251,CP174928.1,1228480.0,1230012.0,+,98.761,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481105.1,Bacteraemia,sprE,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,sprE,WP_002369252,CP174928.1,1230061.0,1230915.0,+,98.83,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481115.1,Bacteraemia,ace,accepted_present,One distinct genomic locus meets >=80% identity and >=80% reference coverage,ace,WP_010714416,CP174925.1,1001033.0,1003057.0,+,93.2238198697854,100.0,1,accepted_present,1,unchanged_B3_status
GCA_050481115.1,Bacteraemia,aggregation_substance_family_detected,not_detected,No retained aggregation-substance-family candidate,,,,,,,,,0,not_detected,0,approved_broad_aggregation_substance_family_rule
GCA_050481115.1,Bacteraemia,asa1_specific,not_detected,No candidate met a retained detection-status threshold,,,,,,,,,0,not_detected,0,approved_competitive_best_reference_rule
