Genome	Source	Locus	Official_allele	Contig	Start	Stop	Strand	Identity_percent	Allele_coverage_percent	Alignment_length	Mismatches	Gaps	Evalue	Bitscore	Is_exact_full_length
GCA_029011395.1	Reproductive	aroE	10	CP118057.1	1678115	1678573	-	100	100	459	0	0	0	829	TRUE
GCA_029011395.1	Reproductive	aroE	4	CP118057.1	1678115	1678573	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011395.1	Reproductive	aroE	46	CP118057.1	1678115	1678573	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011395.1	Reproductive	aroE	51	CP118057.1	1678115	1678573	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011395.1	Reproductive	aroE	61	CP118057.1	1678115	1678573	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011395.1	Reproductive	aroE	11	CP118057.1	1678115	1678573	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011395.1	Reproductive	aroE	17	CP118057.1	1678115	1678573	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011395.1	Reproductive	aroE	52	CP118057.1	1678115	1678573	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011395.1	Reproductive	aroE	73	CP118057.1	1678115	1678573	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011395.1	Reproductive	aroE	98	CP118057.1	1678115	1678573	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011395.1	Reproductive	aroE	129	CP118057.1	1678115	1678573	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011395.1	Reproductive	aroE	3	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	5	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	13	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	33	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	39	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	45	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	47	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	66	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	91	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	aroE	111	CP118057.1	1678115	1678573	-	99.346	100	459	3	0	0	815	FALSE
GCA_029011395.1	Reproductive	xpt	9	CP118057.1	1036970	1037425	+	100	100	456	0	0	0	823	TRUE
GCA_029011395.1	Reproductive	xpt	6	CP118057.1	1036970	1037425	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011395.1	Reproductive	xpt	20	CP118057.1	1036970	1037425	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011395.1	Reproductive	xpt	27	CP118057.1	1036970	1037425	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011395.1	Reproductive	xpt	29	CP118057.1	1036970	1037425	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011395.1	Reproductive	xpt	2	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	4	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	18	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	22	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	23	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	30	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	43	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	79	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	86	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	89	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	104	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	115	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	119	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	123	CP118057.1	1036970	1037425	+	99.342	100	456	3	0	0	810	FALSE
GCA_029011395.1	Reproductive	xpt	52	CP118057.1	1036970	1037423	+	99.339	99.56140350877193	454	3	0	0	806	FALSE
GCA_029011395.1	Reproductive	xpt	1	CP118057.1	1036970	1037425	+	99.123	100	456	4	0	0	805	FALSE
GCA_029011395.1	Reproductive	yqiL	5	CP118057.1	1811381	1811816	-	100	100	436	0	0	0	787	TRUE
GCA_029011395.1	Reproductive	yqiL	3	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	4	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	43	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	47	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	63	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	71	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	75	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	81	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	86	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	96	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	110	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	122	CP118057.1	1811381	1811816	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011395.1	Reproductive	yqiL	8	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011395.1	Reproductive	yqiL	13	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011395.1	Reproductive	yqiL	25	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011395.1	Reproductive	yqiL	36	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011395.1	Reproductive	yqiL	62	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011395.1	Reproductive	yqiL	70	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011395.1	Reproductive	yqiL	78	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011395.1	Reproductive	yqiL	85	CP118057.1	1811381	1811816	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011535.1	Reproductive	gdh	1	CP118072.1	2114434	2114963	+	100	100	530	0	0	0	957	TRUE
GCA_029011535.1	Reproductive	gdh	12	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	13	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	26	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	27	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	34	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	41	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	44	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	55	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	83	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	120	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	122	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	125	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	134	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	135	CP118072.1	2114434	2114963	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011535.1	Reproductive	gdh	2	CP118072.1	2114434	2114963	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011535.1	Reproductive	gdh	3	CP118072.1	2114434	2114963	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011535.1	Reproductive	gdh	7	CP118072.1	2114434	2114963	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011535.1	Reproductive	gdh	14	CP118072.1	2114434	2114963	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011535.1	Reproductive	gdh	17	CP118072.1	2114434	2114963	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011535.1	Reproductive	gdh	18	CP118072.1	2114434	2114963	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011535.1	Reproductive	gyd	2	CP118072.1	1232625	1233019	+	100	100	395	0	0	0	713	TRUE
GCA_029011535.1	Reproductive	gyd	1	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	6	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	9	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	10	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	12	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	13	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	14	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	15	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	17	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	18	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	22	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	24	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	40	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	51	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	56	CP118072.1	1232625	1233019	+	99.747	100	395	1	0	0	709	FALSE
GCA_029011535.1	Reproductive	gyd	3	CP118072.1	1232625	1233019	+	99.494	100	395	2	0	0	704	FALSE
GCA_029011535.1	Reproductive	gyd	4	CP118072.1	1232625	1233019	+	99.494	100	395	2	0	0	704	FALSE
GCA_029011535.1	Reproductive	gyd	5	CP118072.1	1232625	1233019	+	99.494	100	395	2	0	0	704	FALSE
GCA_029011535.1	Reproductive	gyd	16	CP118072.1	1232625	1233019	+	99.494	100	395	2	0	0	704	FALSE
GCA_029011535.1	Reproductive	gyd	27	CP118072.1	1232625	1233019	+	99.494	100	395	2	0	0	704	FALSE
GCA_029011535.1	Reproductive	pstS	12	CP118072.1	1423943	1424525	+	100	100	583	0	0	0	1052	TRUE
GCA_029011535.1	Reproductive	pstS	21	CP118072.1	1423943	1424525	+	99.828	100	583	1	0	0	1048	FALSE
GCA_029011535.1	Reproductive	pstS	105	CP118072.1	1423943	1424525	+	99.828	100	583	1	0	0	1048	FALSE
GCA_029011535.1	Reproductive	pstS	4	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	11	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	16	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	23	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	29	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	35	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	41	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	57	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	81	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	85	CP118072.1	1423943	1424525	+	99.657	100	583	2	0	0	1043	FALSE
GCA_029011535.1	Reproductive	pstS	1	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	pstS	2	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	pstS	3	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	pstS	5	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	pstS	6	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	pstS	18	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	pstS	25	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	pstS	26	CP118072.1	1423943	1424525	+	99.485	100	583	3	0	0	1039	FALSE
GCA_029011535.1	Reproductive	gki	8	CP118072.1	664198	664635	+	100	100	438	0	0	0	791	TRUE
GCA_029011535.1	Reproductive	gki	61	CP118072.1	664198	664635	+	99.772	100	438	1	0	0	786	FALSE
GCA_029011535.1	Reproductive	gki	94	CP118072.1	664198	664635	+	99.772	100	438	1	0	0	786	FALSE
GCA_029011535.1	Reproductive	gki	96	CP118072.1	664198	664635	+	99.772	100	438	1	0	0	786	FALSE
GCA_029011535.1	Reproductive	gki	117	CP118072.1	664198	664635	+	99.772	100	438	1	0	0	786	FALSE
GCA_029011535.1	Reproductive	gki	46	CP118072.1	664198	664635	+	99.543	100	438	2	0	0	782	FALSE
GCA_029011535.1	Reproductive	gki	52	CP118072.1	664198	664635	+	99.543	100	438	2	0	0	782	FALSE
GCA_029011535.1	Reproductive	gki	77	CP118072.1	664198	664635	+	99.543	100	438	2	0	0	782	FALSE
GCA_029011535.1	Reproductive	gki	90	CP118072.1	664198	664635	+	99.543	100	438	2	0	0	782	FALSE
GCA_029011535.1	Reproductive	gki	93	CP118072.1	664198	664635	+	99.543	100	438	2	0	0	782	FALSE
GCA_029011535.1	Reproductive	gki	1	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	3	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	16	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	34	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	37	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	41	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	78	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	112	CP118072.1	664198	664635	+	99.315	100	438	3	0	0	777	FALSE
GCA_029011535.1	Reproductive	gki	2	CP118072.1	664198	664635	+	99.087	100	438	4	0	0	773	FALSE
GCA_029011535.1	Reproductive	gki	15	CP118072.1	664198	664635	+	99.087	100	438	4	0	0	773	FALSE
GCA_029011535.1	Reproductive	gki	23	CP118072.1	664198	664635	+	99.087	100	438	4	0	0	773	FALSE
GCA_029011535.1	Reproductive	aroE	1	CP118072.1	1565631	1566089	-	100	100	459	0	0	0	829	TRUE
GCA_029011535.1	Reproductive	aroE	2	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	3	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	12	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	13	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	36	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	53	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	59	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	69	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	72	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	87	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	88	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	93	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	110	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	116	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	127	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	136	CP118072.1	1565631	1566089	-	99.782	100	459	1	0	0	824	FALSE
GCA_029011535.1	Reproductive	aroE	9	CP118072.1	1565631	1566089	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011535.1	Reproductive	aroE	17	CP118072.1	1565631	1566089	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011535.1	Reproductive	aroE	18	CP118072.1	1565631	1566089	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011535.1	Reproductive	aroE	22	CP118072.1	1565631	1566089	-	99.564	100	459	2	0	0	820	FALSE
GCA_029011535.1	Reproductive	xpt	6	CP118072.1	1023356	1023811	+	100	100	456	0	0	0	823	TRUE
GCA_029011535.1	Reproductive	xpt	2	CP118072.1	1023356	1023811	+	99.781	100	456	1	0	0	819	FALSE
GCA_029011535.1	Reproductive	xpt	22	CP118072.1	1023356	1023811	+	99.781	100	456	1	0	0	819	FALSE
GCA_029011535.1	Reproductive	xpt	23	CP118072.1	1023356	1023811	+	99.781	100	456	1	0	0	819	FALSE
GCA_029011535.1	Reproductive	xpt	29	CP118072.1	1023356	1023811	+	99.781	100	456	1	0	0	819	FALSE
GCA_029011535.1	Reproductive	xpt	30	CP118072.1	1023356	1023811	+	99.781	100	456	1	0	0	819	FALSE
GCA_029011535.1	Reproductive	xpt	86	CP118072.1	1023356	1023811	+	99.781	100	456	1	0	0	819	FALSE
GCA_029011535.1	Reproductive	xpt	52	CP118072.1	1023356	1023809	+	99.78	99.56140350877193	454	1	0	0	815	FALSE
GCA_029011535.1	Reproductive	xpt	1	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	7	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	9	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	14	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	19	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	20	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	27	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	32	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	33	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	37	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	39	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	51	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	xpt	60	CP118072.1	1023356	1023811	+	99.561	100	456	2	0	0	814	FALSE
GCA_029011535.1	Reproductive	yqiL	1	CP118072.1	1700214	1700649	-	100	100	436	0	0	0	787	TRUE
GCA_029011535.1	Reproductive	yqiL	16	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	45	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	46	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	58	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	74	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	80	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	82	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	84	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	88	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	93	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	94	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	121	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	126	CP118072.1	1700214	1700649	-	99.771	100	436	1	0	0	783	FALSE
GCA_029011535.1	Reproductive	yqiL	21	CP118072.1	1700214	1700649	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011535.1	Reproductive	yqiL	34	CP118072.1	1700214	1700649	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011535.1	Reproductive	yqiL	40	CP118072.1	1700214	1700649	-	99.541	100	436	2	0	0	778	FALSE
GCA_029011535.1	Reproductive	yqiL	2	CP118072.1	1700214	1700649	-	99.312	100	436	3	0	0	774	FALSE
GCA_029011535.1	Reproductive	yqiL	17	CP118072.1	1700214	1700649	-	99.312	100	436	3	0	0	774	FALSE
GCA_029011535.1	Reproductive	yqiL	32	CP118072.1	1700214	1700649	-	99.312	100	436	3	0	0	774	FALSE
GCA_029011535.1	Reproductive	yqiL	72	CP118072.1	1700214	1700649	-	99.312	100	436	3	0	0	774	FALSE
GCA_029011745.1	Reproductive	gdh	13	CP118085.1	2129631	2130160	+	100	100	530	0	0	0	957	TRUE
GCA_029011745.1	Reproductive	gdh	1	CP118085.1	2129631	2130160	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011745.1	Reproductive	gdh	30	CP118085.1	2129631	2130160	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011745.1	Reproductive	gdh	46	CP118085.1	2129631	2130160	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011745.1	Reproductive	gdh	48	CP118085.1	2129631	2130160	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011745.1	Reproductive	gdh	119	CP118085.1	2129631	2130160	+	99.811	100	530	1	0	0	952	FALSE
GCA_029011745.1	Reproductive	gdh	12	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	26	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	27	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	29	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	34	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	41	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	44	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	51	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	55	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	57	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	83	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	90	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	120	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	122	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gdh	125	CP118085.1	2129631	2130160	+	99.623	100	530	2	0	0	948	FALSE
GCA_029011745.1	Reproductive	gyd	6	CP118085.1	1152274	1152668	+	100	100	395	0	0	0	713	TRUE
